GalaxyID,Class1.1,Class1.2,Class1.3,Categorization
108497,0.40684,0.560011,0.033149,Feature or Disc
108507,0.465061,0.525796,0.009142,Feature or Disc
108545,0.497213,0.438698,0.064089,Rounded
108551,0.733259,0.222444,0.044296,Rounded
108574,0.017232,0.982768,0,Feature or Disc
108580,0.910461,0.075289,0.01425,Rounded
108584,0.739,0.174,0.087,Rounded
108601,0.408394,0.55891,0.032696,Feature or Disc
108608,0.002814,0.995439,0.001747,Feature or Disc
108624,0.832,0.021,0.147,Rounded
108642,0.376843,0.623157,0,Feature or Disc
108645,0.938,0,0.062,Rounded
108649,0.330461,0.659274,0.010265,Feature or Disc
108661,0.764342,0.19969,0.035967,Rounded
108672,0.854488,0.110783,0.034729,Rounded
108692,0.872665,0.127335,0,Rounded
108715,0.800244,0.164972,0.034784,Rounded
108717,0.849085,0.120211,0.030704,Rounded
108742,0.065335,0.855481,0.079184,Feature or Disc
108757,0.735361,0.244257,0.020382,Rounded
108764,0.260468,0.677817,0.061715,Feature or Disc
108772,0.007855,0.992145,0,Feature or Disc
108779,0.307584,0.691579,8.37E-04,Feature or Disc
108786,0.484253,0.426826,0.088922,Rounded
108914,0.751445,0.211755,0.036801,Rounded
108917,0.520195,0.479805,0,Rounded
108920,0.761686,0.227395,0.010919,Rounded
108928,0.801002,0.135185,0.063813,Rounded
108929,0.077416,0.910802,0.011782,Feature or Disc
108947,0.275739,0.709347,0.014914,Feature or Disc
108952,0.568549,0.431451,0,Rounded
108959,0.68,0.317,0.003,Rounded
108961,0.072409,0.926704,8.87E-04,Feature or Disc
108979,0.301,0.691,0.008,Feature or Disc
108985,0.392677,0.582283,0.02504,Feature or Disc
108988,0.75689,0.207522,0.035588,Rounded
108991,0.715796,0.227161,0.057043,Rounded
108994,0.828309,0.077348,0.094342,Rounded
109011,0.024719,0.949936,0.025346,Feature or Disc
109033,0.807,0.092,0.101,Rounded
109074,0.71696,0.28304,0,Rounded
109083,0.348968,0.643578,0.007454,Feature or Disc
109096,0.175181,0.824819,0,Feature or Disc
109098,0.787819,0.191405,0.020776,Rounded
109112,0.244593,0.753746,0.001661,Feature or Disc
109124,0.395346,0.591345,0.013308,Feature or Disc
109127,0.745751,0.21358,0.040669,Rounded
109132,0.026,0.974,0,Feature or Disc
109135,0.428005,0.571208,7.87E-04,Feature or Disc
109155,0.883,0.057,0.06,Rounded
109180,0.790008,0.173858,0.036134,Rounded
109215,0.878122,0.092907,0.028971,Rounded
109255,0.342042,0.642808,0.015151,Feature or Disc
109266,0.082034,0.880182,0.037784,Feature or Disc
109282,0.96334,0,0.03666,Rounded
109292,0.668891,0.314228,0.016881,Rounded
109330,0.588898,0.352636,0.058465,Rounded
109333,0.028936,0.971064,0,Feature or Disc
109360,0.500905,0.478605,0.02049,Rounded
109361,0.244531,0.755469,0,Feature or Disc
109366,0.023092,0.976908,0,Feature or Disc
109380,0.129009,0.860356,0.010635,Feature or Disc
109402,0.803,0.172,0.025,Rounded
109404,0.8,0.156,0.044,Rounded
109414,0.309691,0.485624,0.204686,Feature or Disc
109422,0.407777,0.567381,0.024842,Feature or Disc
109449,0.249909,0.737953,0.012138,Feature or Disc
109509,0.631392,0.366918,0.001691,Rounded
109529,0.380518,0.612668,0.006813,Feature or Disc
109568,0,1,0,Feature or Disc
109595,0.640031,0.228225,0.131744,Rounded
109623,0.740618,0.171815,0.087567,Rounded
109629,0.284836,0.685696,0.029468,Feature or Disc
109630,0.578787,0.421213,0,Rounded
109682,0.551553,0.372494,0.075953,Rounded
109688,0.086523,0.902929,0.010548,Feature or Disc
109699,0.503216,0.470401,0.026383,Rounded
109715,0.551351,0.448649,0,Rounded
109718,0.023221,0.976779,0,Feature or Disc
109727,0.606166,0.372967,0.020866,Rounded
109740,0.655892,0.276173,0.067935,Rounded
109744,0.038514,0.961486,0,Feature or Disc
109750,0.882883,0.022022,0.095095,Rounded
109772,0.189855,0.792163,0.017983,Feature or Disc
109780,0.038789,0.942108,0.019103,Feature or Disc
109827,0.584914,0.39879,0.016296,Rounded
109868,0.030072,0.969928,0,Feature or Disc
109879,0.463431,0.493815,0.042754,Feature or Disc
109885,0.330409,0.655385,0.014205,Feature or Disc
109888,0.414738,0.574701,0.010562,Feature or Disc
109946,0.228246,0.757199,0.014555,Feature or Disc
109977,0.758246,0.230356,0.011398,Rounded
110034,0.24658,0.75342,0,Feature or Disc
110063,0.331239,0.621855,0.046906,Feature or Disc
110074,0.611109,0.388891,0,Rounded
110076,0.529956,0.469414,6.31E-04,Rounded
110109,0.189532,0.788164,0.022304,Feature or Disc
110118,0.300324,0.666622,0.033054,Feature or Disc
110121,0.818786,0.180205,0.001009,Rounded
110129,0.544872,0.413189,0.041939,Rounded
110139,0.841,0.136,0.023,Rounded
110149,0.532542,0.38045,0.087008,Rounded
110178,0.60849,0.346855,0.044655,Rounded
110195,0.898842,0.099823,0.001335,Rounded
110217,0.143877,0.805818,0.050305,Feature or Disc
110250,0.534571,0.372343,0.093086,Rounded
110285,0.025815,0.970072,0.004113,Feature or Disc
110306,0.829,0.114,0.057,Rounded
110313,0.805982,0.125626,0.068392,Rounded
110339,0.007465,0.992535,0,Feature or Disc
110348,0.526813,0.414088,0.059099,Rounded
110349,0.581407,0.378377,0.040215,Rounded
110364,0.577544,0.159069,0.263386,Rounded
110370,0.389563,0.5844,0.026037,Feature or Disc
110375,0.064664,0.935336,0,Feature or Disc
110384,0.057217,0.930724,0.012058,Feature or Disc
110388,0.743,0.171,0.086,Rounded
110389,0.410824,0.574338,0.014839,Feature or Disc
110404,0,0.977,0.023,Feature or Disc
110411,0.845432,0.113897,0.040671,Rounded
110429,0.0806,0.9194,0,Feature or Disc
110465,0.384598,0.615402,0,Feature or Disc
110466,0.048299,0.951473,2.29E-04,Feature or Disc
110480,0.882333,0.092072,0.025595,Rounded
110521,0.031824,0.967865,3.11E-04,Feature or Disc
110528,0.101324,0.8979,7.76E-04,Feature or Disc
110538,0.721613,0.21223,0.066158,Rounded
110566,0.139031,0.830634,0.030335,Feature or Disc
110596,0.132901,0.85803,0.009069,Feature or Disc
110619,0.304928,0.649411,0.045661,Feature or Disc
110633,0.005592,0.994408,0,Feature or Disc
110636,0.855315,0.062867,0.081817,Rounded
110676,0.256219,0.715868,0.027912,Feature or Disc
110678,0.434646,0.540255,0.025099,Feature or Disc
110695,0.391,0.587,0.022,Feature or Disc
110707,0.341047,0.658953,0,Feature or Disc
110710,0.125123,0.770369,0.104508,Feature or Disc
110713,0,1,0,Feature or Disc
110719,0.223466,0.776534,0,Feature or Disc
110746,0.483714,0.516286,0,Feature or Disc
110763,0.133651,0.852267,0.014083,Feature or Disc
110789,0.099852,0.796492,0.103656,Feature or Disc
110805,0.812728,0.18389,0.003382,Rounded
110808,0.044944,0.950481,0.004575,Feature or Disc
110821,0.928053,0.041995,0.029952,Rounded
110837,0.163831,0.775638,0.060531,Feature or Disc
110844,0.032725,0.967275,0,Feature or Disc
110858,1,0,0,Rounded
110887,0.05954,0.930633,0.009827,Feature or Disc
110923,0.43745,0.536271,0.026279,Feature or Disc
110964,0.174982,0.735949,0.089068,Feature or Disc
110966,0.114,0.886,0,Feature or Disc
111022,0.371623,0.555417,0.07296,Feature or Disc
111038,0.729,0.25,0.021,Rounded
111121,0.240142,0.725513,0.034345,Feature or Disc
111123,0.209802,0.743981,0.046217,Feature or Disc
111125,0.242548,0.757452,0,Feature or Disc
111141,0.008522,0.991478,0,Feature or Disc
111142,0.738768,0.261232,0,Rounded
111149,0.520072,0.433428,0.0465,Rounded
111175,0.419136,0.580864,0,Feature or Disc
111182,0.391267,0.572138,0.036595,Feature or Disc
111207,0.753678,0.198083,0.048238,Rounded
111223,0.761827,0.173113,0.06506,Rounded
111240,0.754606,0.144458,0.100936,Rounded
111245,0.554083,0.431721,0.014196,Rounded
111259,0.571513,0.399707,0.02878,Rounded
111266,0.206635,0.78053,0.012835,Feature or Disc
111274,0.884,0.023,0.093,Rounded
111286,0.338383,0.661617,0,Feature or Disc
111298,0.564005,0.43526,7.35E-04,Rounded
111302,0.417405,0.582595,0,Feature or Disc
111305,0.27956,0.716384,0.004056,Feature or Disc
111312,0.769,0.023,0.208,Rounded
111383,0.797857,0.178556,0.023587,Rounded
111398,0.630814,0.369186,0,Rounded
111399,0.74837,0.233025,0.018605,Rounded
111411,0.724552,0.244347,0.031101,Rounded
111417,0.518738,0.439644,0.041618,Rounded
111428,0.933489,0,0.066511,Rounded
111481,0.643908,0.332678,0.023414,Rounded
111484,0.043162,0.956838,0,Feature or Disc
111491,0.053074,0.946926,0,Feature or Disc
111499,0.604639,0.395361,0,Rounded
111514,0,1,0,Feature or Disc
111534,0.068937,0.930771,2.91E-04,Feature or Disc
111552,0.161803,0.832422,0.005775,Feature or Disc
111553,0.154821,0.845179,0,Feature or Disc
111597,0.787788,0.069069,0.143143,Rounded
111615,0.079747,0.918937,0.001316,Feature or Disc
111622,0.039011,0.95713,0.003859,Feature or Disc
111658,0.052704,0.937165,0.010131,Feature or Disc
111660,0.641544,0.358456,0,Rounded
111667,0.388803,0.596596,0.014601,Feature or Disc
111681,0.919559,0.03482,0.045621,Rounded
111715,0.435412,0.564588,0,Feature or Disc
111716,0.195124,0.796108,0.008768,Feature or Disc
111725,0.689,0.244,0.067,Rounded
111727,0.646907,0.353093,0,Rounded
111743,0.33179,0.647949,0.020261,Feature or Disc
111753,0.777856,0.11992,0.102224,Rounded
111770,0.22109,0.772764,0.006146,Feature or Disc
111775,0.233566,0.751793,0.01464,Feature or Disc
111791,0.171922,0.81264,0.015439,Feature or Disc
111792,0.039376,0.960277,3.46E-04,Feature or Disc
111793,0.766193,0.126513,0.107294,Rounded
111799,0.046217,0.953783,0,Feature or Disc
111804,0.376645,0.623355,0,Feature or Disc
111834,0.169258,0.830742,0,Feature or Disc
111839,0.547626,0.434675,0.017699,Rounded
111858,0.290233,0.695831,0.013937,Feature or Disc
111879,0.387858,0.588065,0.024077,Feature or Disc
111882,0.034644,0.965356,0,Feature or Disc
111883,0.227529,0.76587,0.006601,Feature or Disc
111910,0.458384,0.524588,0.017029,Feature or Disc
111924,0.452045,0.522394,0.025561,Feature or Disc
111937,0.472972,0.46475,0.062278,Rounded
111979,0.19823,0.790942,0.010828,Feature or Disc
111980,0.519168,0.453905,0.026927,Rounded
112016,0.503535,0.495961,5.03E-04,Rounded
112017,0.432615,0.567385,0,Feature or Disc
112034,0.188871,0.81044,6.90E-04,Feature or Disc
112072,0.17625,0.805565,0.018185,Feature or Disc
112119,0.866045,0.085587,0.048367,Rounded
112122,0.173399,0.826601,0,Feature or Disc
112125,0.065036,0.934531,4.33E-04,Feature or Disc
112135,0.813748,0.186252,0,Rounded
112148,0.478463,0.465021,0.056517,Rounded
112167,0.713605,0.197726,0.088669,Rounded
112177,0.023627,0.952,0.024373,Feature or Disc
112188,0.216396,0.765944,0.01766,Feature or Disc
112196,0.165279,0.827806,0.006915,Feature or Disc
112229,0.699914,0.233171,0.066915,Rounded
112245,0.41562,0.551118,0.033262,Feature or Disc
112254,0.777144,0.188193,0.034663,Rounded
112259,0.191714,0.783653,0.024633,Feature or Disc
112263,0.099887,0.900113,0,Feature or Disc
112282,0.420928,0.558608,0.020464,Feature or Disc
112311,0.637914,0.295738,0.066348,Rounded
112314,0.048184,0.94095,0.010866,Feature or Disc
112345,0.182417,0.817583,0,Feature or Disc
112359,0.612795,0.323388,0.063816,Rounded
112404,0.057791,0.924339,0.01787,Feature or Disc
112420,0.062847,0.935207,0.001946,Feature or Disc
112438,0.078976,0.921024,0,Feature or Disc
112444,0,0.989,0.011,Feature or Disc
112479,0.081188,0.918812,0,Feature or Disc
112512,0.927615,0.058154,0.014231,Rounded
112518,0.273903,0.71027,0.015828,Feature or Disc
112527,0.253295,0.746705,0,Feature or Disc
112536,0.526467,0.439205,0.034328,Rounded
112538,0.333587,0.653194,0.013219,Feature or Disc
112574,0.59416,0.40584,0,Rounded
112586,0.196494,0.789761,0.013745,Feature or Disc
112592,0.872629,0.08627,0.041101,Rounded
112623,0.098811,0.901189,0,Feature or Disc
112627,0.314824,0.685176,0,Feature or Disc
112628,0.923,0.046,0.031,Rounded
112665,0.251104,0.736263,0.012633,Feature or Disc
112674,0.378101,0.561334,0.060565,Feature or Disc
112678,0.645964,0.352287,0.001748,Rounded
112698,0.263631,0.705852,0.030517,Feature or Disc
112700,0.212984,0.78355,0.003466,Feature or Disc
112726,0.399473,0.575618,0.024909,Feature or Disc
112764,0.731699,0.241745,0.026555,Rounded
112769,0.0102,0.987125,0.002675,Feature or Disc
112814,0.642455,0.239307,0.118238,Rounded
112819,0.699056,0.300944,0,Rounded
112824,0.090408,0.868046,0.041546,Feature or Disc
112826,0.723862,0.250513,0.025624,Rounded
112835,0.152716,0.824091,0.023193,Feature or Disc
112841,0.725416,0.244613,0.029971,Rounded
112843,0.457719,0.525546,0.016735,Feature or Disc
112846,0.894413,0.090551,0.015036,Rounded
112873,0.345138,0.653715,0.001147,Feature or Disc
112918,0.848234,0.151766,0,Rounded
112964,0.752756,0.208964,0.038279,Rounded
112965,0.615638,0.294758,0.089604,Rounded
112988,0.433027,0.46596,0.101013,Feature or Disc
112997,0.055795,0.919435,0.024769,Feature or Disc
113072,0.536617,0.400006,0.063377,Rounded
113102,0.48661,0.502385,0.011005,Feature or Disc
113118,0.806634,0.193366,0,Rounded
113142,0.671518,0.211957,0.116525,Rounded
113149,0.700073,0.271861,0.028066,Rounded
113166,0.733,0.131,0.136,Rounded
113168,0.289465,0.710535,0,Feature or Disc
113196,0.484435,0.509832,0.005733,Feature or Disc
113267,0.575137,0.424863,0,Rounded
113271,0.358135,0.628315,0.01355,Feature or Disc
113279,0.803514,0.080262,0.116223,Rounded
113284,0.06,0.88,0.06,Feature or Disc
113289,0,1,0,Feature or Disc
113303,0.229653,0.753122,0.017225,Feature or Disc
113305,0.570917,0.424985,0.004098,Rounded
113317,0.264671,0.735329,0,Feature or Disc
113322,0.425232,0.52799,0.046778,Feature or Disc
113373,0.624789,0.324086,0.051126,Rounded
113394,0.657949,0.341206,8.46E-04,Rounded
113402,0.175256,0.824437,3.07E-04,Feature or Disc
113417,0.485956,0.492179,0.021865,Feature or Disc
113418,0.705085,0.294915,0,Rounded
113420,0.971069,0.016959,0.011972,Rounded
113436,0.143565,0.856435,0,Feature or Disc
113444,0.683561,0.223062,0.093377,Rounded
113452,0.624483,0.318893,0.056624,Rounded
113457,0.620093,0.345883,0.034024,Rounded
113470,0.289895,0.700164,0.009941,Feature or Disc
113475,0.402798,0.521086,0.076116,Feature or Disc
113477,0.311057,0.688943,0,Feature or Disc
113483,0.841656,0.158344,0,Rounded
113509,0.231097,0.747571,0.021332,Feature or Disc
113510,0.12489,0.851713,0.023397,Feature or Disc
113512,0.38823,0.600645,0.011125,Feature or Disc
113516,0.601592,0.373547,0.024861,Rounded
113518,0.879216,0.120784,0,Rounded
113539,0.49318,0.488462,0.018358,Rounded
113553,0.436999,0.527834,0.035167,Feature or Disc
113556,0.380511,0.592143,0.027346,Feature or Disc
113566,0.882,0.093,0.025,Rounded
113567,0.333476,0.651426,0.015097,Feature or Disc
113608,0.160288,0.814589,0.025123,Feature or Disc
113609,0.249812,0.744401,0.005787,Feature or Disc
113617,0.419714,0.580286,0,Feature or Disc
113622,0.408541,0.540851,0.050609,Feature or Disc
113641,0.439668,0.523813,0.036519,Feature or Disc
113655,0.058805,0.941195,0,Feature or Disc
113672,0.530329,0.373074,0.096597,Rounded
113692,0.154199,0.845801,0,Feature or Disc
113746,0.823976,0.070517,0.105508,Rounded
113761,0.964592,0,0.035408,Rounded
113766,0.605606,0.39039,0.004004,Rounded
113779,0.117588,0.876642,0.00577,Feature or Disc
113813,0.63373,0.308369,0.057901,Rounded
113823,0.299603,0.671953,0.028444,Feature or Disc
113828,0.847159,0.152841,0,Rounded
113845,0.683,0.289,0.028,Rounded
113857,0.783758,0.101296,0.114946,Rounded
113858,0.12229,0.860857,0.016853,Feature or Disc
113903,0.733588,0.265347,0.001066,Rounded
113913,0.736678,0.195225,0.068097,Rounded
113940,0.138637,0.842335,0.019028,Feature or Disc
113944,0.212716,0.77089,0.016395,Feature or Disc
113951,0.193034,0.806966,0,Feature or Disc
113965,0.894703,0.105297,0,Rounded
113971,0.018173,0.981827,0,Feature or Disc
113975,0.551285,0.437179,0.011536,Rounded
113987,0.147226,0.848798,0.003977,Feature or Disc
113992,0.89836,0.082828,0.018812,Rounded
113999,0.807614,0.146146,0.04624,Rounded
114000,0.215061,0.784939,0,Feature or Disc
114026,0.374533,0.608513,0.016953,Feature or Disc
114029,0.17695,0.808747,0.014304,Feature or Disc
114046,0.54663,0.45337,0,Rounded
114059,0.371272,0.628728,0,Feature or Disc
114080,0.016343,0.983657,0,Feature or Disc
114117,0.432929,0.455161,0.111909,Feature or Disc
114173,0.746765,0.227735,0.0255,Rounded
114190,0.889485,0.079219,0.031296,Rounded
114191,0.862,0.066,0.072,Rounded
114207,0.591221,0.368023,0.040756,Rounded
114236,0.317862,0.682138,0,Feature or Disc
114240,0.038292,0.949851,0.011857,Feature or Disc
114256,0.137587,0.862413,0,Feature or Disc
114271,0.592174,0.405715,0.002112,Rounded
114289,0.560437,0.312432,0.127132,Rounded
114294,0.95235,0,0.04765,Rounded
114305,0.468199,0.531801,0,Feature or Disc
114319,0.888396,0.044027,0.067577,Rounded
114329,0.362048,0.637952,0,Feature or Disc
114337,0.565407,0.409724,0.024869,Rounded
114354,0.144341,0.855659,0,Feature or Disc
114433,0.3663,0.612291,0.021408,Feature or Disc
114435,0.12329,0.876581,1.28E-04,Feature or Disc
114457,0.73117,0.204632,0.064197,Rounded
114462,0.568625,0.431375,0,Rounded
114464,0.37963,0.609971,0.010399,Feature or Disc
114502,0,1,0,Feature or Disc
114517,0.05192,0.946703,0.001377,Feature or Disc
114550,0.022924,0.974181,0.002896,Feature or Disc
114570,0.457287,0.526347,0.016365,Feature or Disc
114586,0.437056,0.561255,0.001689,Feature or Disc
114587,0.008752,0.991248,0,Feature or Disc
114588,0.817306,0.18153,0.001164,Rounded
114600,0.444211,0.517346,0.038442,Feature or Disc
114602,0.195012,0.804988,0,Feature or Disc
114620,0.143999,0.811908,0.044094,Feature or Disc
114642,0.197412,0.802588,0,Feature or Disc
114650,0.839671,0.148904,0.011425,Rounded
114654,0.514936,0.462452,0.022612,Rounded
114658,0.038073,0.957706,0.00422,Feature or Disc
114682,0.777613,0.183994,0.038392,Rounded
114688,0.218396,0.781604,0,Feature or Disc
114695,0.843552,0.155438,0.00101,Rounded
114696,0.848858,0.15016,9.82E-04,Rounded
114741,0.072547,0.927453,0,Feature or Disc
114772,0.017786,0.982214,0,Feature or Disc
114815,0,1,0,Feature or Disc
114863,0.045414,0.947822,0.006764,Feature or Disc
114893,0.653987,0.346013,0,Rounded
114896,0.200167,0.788997,0.010836,Feature or Disc
114898,0.227493,0.747983,0.024524,Feature or Disc
114957,0.025959,0.974041,0,Feature or Disc
114965,0.04321,0.951961,0.004829,Feature or Disc
114966,0.044961,0.955039,0,Feature or Disc
114993,0.814352,0.163524,0.022124,Rounded
115031,0.445857,0.546109,0.008034,Feature or Disc
115033,0.425255,0.574745,0,Feature or Disc
115042,0.622582,0.349007,0.028411,Rounded
115051,0.847363,0.152637,0,Rounded
115073,0.483536,0.465258,0.051206,Rounded
115091,0.680531,0.22696,0.092509,Rounded
115094,0.950155,0,0.049845,Rounded
115102,0.326782,0.64144,0.031777,Feature or Disc
115106,0.107013,0.881299,0.011687,Feature or Disc
115109,0.865847,0.106967,0.027187,Rounded
115114,0.02873,0.97127,0,Feature or Disc
115126,0.035021,0.950345,0.014634,Feature or Disc
115132,0.737328,0.244044,0.018628,Rounded
115143,0.01638,0.98362,0,Feature or Disc
